c_inference_J,c_qpu_J,c_failure_J,c_fidelity_purify_J,benefit_purify_J,c_latency_wait_J,c_energy_memory_wait_J,c_missed_opportunity_halt_J,p_good,c_inference_J_norm,c_qpu_J_norm,c_failure_J_norm,c_fidelity_purify_J_norm,benefit_purify_J_norm,c_latency_wait_J_norm,c_energy_memory_wait_J_norm,c_missed_opportunity_halt_J_norm
5e-05,9.999999999999999e-06,7.12406578530584e-07,1.4927387073040944e-06,2.512102154493176e-05,1e-09,1e-08,2.512102154493176e-05,0.5024204308986352,0.0,0.0,0.11418169796060437,0.6185818483304169,0.38141815166958326,0.0,0.0,0.38141815166958326
5e-05,9.999999999999999e-06,7.14628117588063e-07,1.49847887332619e-06,2.5025352111230172e-05,1e-09,1e-08,2.5025352111230172e-05,0.5005070422246034,0.0,0.0,0.13842360999665695,0.7703456233805547,0.22965437661944935,0.0,0.0,0.22965437661944935
5e-05,9.999999999999999e-06,7.14762088478892e-07,1.4983742689455771e-06,2.502709551757372e-05,1e-09,1e-08,2.502709551757372e-05,0.5005419103514743,0.0,0.0,0.13988552917378513,0.7675799968067823,0.23242000319322195,0.0,0.0,0.23242000319322195
5e-05,9.999999999999999e-06,7.14729405199244e-07,1.4982437361100812e-06,2.502927106483198e-05,1e-09,1e-08,2.502927106483198e-05,0.5005854212966396,0.0,0.0,0.13952888219627227,0.7641288499572646,0.23587115004273523,0.0,0.0,0.23587115004273523
5e-05,9.999999999999999e-06,7.168629487247371e-07,1.5017270021169383e-06,2.4971216631384366e-05,1e-09,1e-08,2.4971216631384366e-05,0.49942433262768726,0.0,0.0,0.1628105680599383,0.8562226320307428,0.14377736796925972,0.0,0.0,0.14377736796925972
5e-05,9.999999999999999e-06,7.152860384818811e-07,1.4996346558058962e-06,2.5006089069901734e-05,1e-09,1e-08,2.5006089069901734e-05,0.5001217813980346,0.0,0.0,0.14560298430516763,0.8009032608394454,0.19909673916055784,0.0,0.0,0.19909673916055784
5e-05,9.999999999999999e-06,7.077742576374817e-07,1.489056351646604e-06,2.518239413922327e-05,1e-09,1e-08,2.518239413922327e-05,0.5036478827844654,0.0,0.0,0.06363281598830897,0.5212243514380256,0.47877564856197785,0.0,0.0,0.47877564856197785
5e-05,9.999999999999999e-06,7.141583769139794e-07,1.4982040709665788e-06,2.5029932150557023e-05,1e-09,1e-08,2.5029932150557023e-05,0.5005986430111404,0.0,0.0,0.13329769872241953,0.7630801465064132,0.23691985349358882,0.0,0.0,0.23691985349358882
5e-05,9.999999999999999e-06,7.055679953737125e-07,1.486590343085365e-06,2.5223494281910587e-05,1e-09,1e-08,2.5223494281910587e-05,0.5044698856382117,0.0,0.0,0.039557607611173544,0.45602575489586894,0.5439742451041326,0.0,0.0,0.5439742451041326
5e-05,9.999999999999999e-06,7.054036729218183e-07,1.4847104745664552e-06,2.5254825423892413e-05,1e-09,1e-08,2.5254825423892413e-05,0.5050965084778483,0.0,0.0,0.03776448567124695,0.40632406649008684,0.5936759335099119,0.0,0.0,0.5936759335099119
5e-05,9.999999999999999e-06,7.057553791363047e-07,1.4855560267278784e-06,2.5240732887868695e-05,1e-09,1e-08,2.5240732887868695e-05,0.5048146577573739,0.0,0.0,0.04160237953379609,0.42867955020352577,0.5713204497964763,0.0,0.0,0.5713204497964763
5e-05,9.999999999999999e-06,7.060948978756238e-07,1.485868039915115e-06,2.5235532668081418e-05,1e-09,1e-08,2.5235532668081418e-05,0.5047106533616283,0.0,0.0,0.04530728104586158,0.43692884107388824,0.5630711589261109,0.0,0.0,0.5630711589261109
5e-05,9.999999999999999e-06,7.066573138724834e-07,1.4865876018982629e-06,2.5223539968362285e-05,1e-09,1e-08,2.5223539968362285e-05,0.5044707993672457,0.0,0.0,0.05144448537618325,0.45595328087662895,0.5440467191233694,0.0,0.0,0.5440467191233694
5e-05,9.999999999999999e-06,7.140906446460917e-07,1.4968167873019863e-06,2.5053053544966897e-05,1e-09,1e-08,2.5053053544966897e-05,0.5010610708993379,0.0,0.0,0.13255858964638956,0.7264018683532177,0.2735981316467844,0.0,0.0,0.2735981316467844
5e-05,9.999999999999999e-06,7.072704475512081e-07,1.4891911608233393e-06,2.5180147319611015e-05,1e-09,1e-08,2.5180147319611015e-05,0.5036029463922203,0.0,0.0,0.05813513196011127,0.5247885601201432,0.4752114398798598,0.0,0.0,0.4752114398798598
5e-05,9.999999999999999e-06,7.076150211307523e-07,1.489798174304298e-06,2.5170030428261705e-05,1e-09,1e-08,2.5170030428261705e-05,0.503400608565234,0.0,0.0,0.06189519297598077,0.5408373393753073,0.4591626606246958,0.0,0.0,0.4591626606246958
5e-05,9.999999999999999e-06,7.276480770087801e-07,1.5039516752675576e-06,2.4934138745540707e-05,1e-09,1e-08,2.4934138745540707e-05,0.49868277491081414,0.0,0.0,0.2805002077172305,0.915040581597196,0.08495941840280302,0.0,0.0,0.08495941840280302
5e-05,9.999999999999999e-06,7.09979070590609e-07,1.4935126609556128e-06,2.510812231740646e-05,1e-09,1e-08,2.510812231740646e-05,0.5021624463481291,0.0,0.0,0.08769220917598257,0.6390443449578906,0.360955655042115,0.0,0.0,0.360955655042115
5e-05,9.999999999999999e-06,7.177684555231218e-07,1.502372563248118e-06,2.4960457279198036e-05,1e-09,1e-08,2.4960457279198036e-05,0.4992091455839607,0.0,0.0,0.17269165301344747,0.8732905694242541,0.12670943057574996,0.0,0.0,0.12670943057574996
5e-05,9.999999999999999e-06,7.081891170836912e-07,1.4905734691383808e-06,2.5157108847693655e-05,1e-09,1e-08,2.5157108847693655e-05,0.5031421769538731,0.0,0.0,0.06815985149933347,0.5613352954177592,0.438664704582242,0.0,0.0,0.438664704582242
5e-05,9.999999999999999e-06,7.083896555936854e-07,1.4888708933012932e-06,2.5185485111645113e-05,1e-09,1e-08,2.5185485111645113e-05,0.5037097022329022,0.0,0.0,0.07034817085512207,0.5163210335739478,0.48367896642605024,0.0,0.0,0.48367896642605024
5e-05,9.999999999999999e-06,7.085210499042205e-07,1.489684000024015e-06,2.5171933332933085e-05,1e-09,1e-08,2.5171933332933085e-05,0.5034386666586617,0.0,0.0,0.07178197383387458,0.5378186950150788,0.4621813049849212,0.0,0.0,0.4621813049849212
5e-05,9.999999999999999e-06,7.175018978953871e-07,1.502765435590688e-06,2.4953909406821867e-05,1e-09,1e-08,2.4953909406821867e-05,0.49907818813643734,0.0,0.0,0.169782918844526,0.8836776888197043,0.11632231118029591,0.0,0.0,0.11632231118029591
5e-05,9.999999999999999e-06,7.089408668227608e-07,1.4920101432971151e-06,2.5133164278381417e-05,1e-09,1e-08,2.5133164278381417e-05,0.5026632855676283,0.0,0.0,0.07636310634929845,0.599319404763591,0.40068059523641086,0.0,0.0,0.40068059523641086
5e-05,9.999999999999999e-06,7.087748291151001e-07,1.4907100621131698e-06,2.5154832298113838e-05,1e-09,1e-08,2.5154832298113838e-05,0.5030966459622768,0.0,0.0,0.07455126716950634,0.5649466657891928,0.4350533342108072,0.0,0.0,0.4350533342108072
5e-05,9.999999999999999e-06,7.070013018325514e-07,1.4890436702888476e-06,2.5182605495185875e-05,1e-09,1e-08,2.5182605495185875e-05,0.5036521099037174,0.0,0.0,0.055198155986364045,0.520889070068382,0.47911092993161913,0.0,0.0,0.47911092993161913
5e-05,9.999999999999999e-06,7.141633906524715e-07,1.4961171372832404e-06,2.5064714378612664e-05,1e-09,1e-08,2.5064714378612664e-05,0.5012942875722532,0.0,0.0,0.133352409715273,0.7079038793316349,0.2920961206683688,0.0,0.0,0.2920961206683688
5e-05,9.999999999999999e-06,7.162065972588354e-07,1.5011768974693097e-06,2.4980385042178173e-05,1e-09,1e-08,2.4980385042178173e-05,0.49960770084356343,0.0,0.0,0.15564831968642626,0.8416784607166419,0.15832153928335713,0.0,0.0,0.15832153928335713
5e-05,9.999999999999999e-06,7.069679188006716e-07,1.49000222175973e-06,2.5166629637337835e-05,1e-09,1e-08,2.5166629637337835e-05,0.5033325927467567,0.0,0.0,0.05483387316198554,0.5462321331855451,0.45376786681445425,0.0,0.0,0.45376786681445425
5e-05,9.999999999999999e-06,7.070686643764676e-07,1.4881051710450094e-06,2.5198247149249842e-05,1e-09,1e-08,2.5198247149249842e-05,0.5039649429849968,0.0,0.0,0.05593323055489127,0.49607616612477995,0.5039238338752168,0.0,0.0,0.5039238338752168
5e-05,9.999999999999999e-06,7.175160059668997e-07,1.5036810889286688e-06,2.4938648517855524e-05,1e-09,1e-08,2.4938648517855524e-05,0.49877297035711043,0.0,0.0,0.16993686915544007,0.9078865717464891,0.09211342825351462,0.0,0.0,0.09211342825351462
5e-05,9.999999999999999e-06,7.097324960268198e-07,1.4929720845057033e-06,2.5117131924904947e-05,1e-09,1e-08,2.5117131924904947e-05,0.5023426384980989,0.0,0.0,0.085001534499081,0.624752088875808,0.3752479111241938,0.0,0.0,0.3752479111241938
5e-05,9.999999999999999e-06,7.167340402174633e-07,1.502342509616396e-06,2.496095817306007e-05,1e-09,1e-08,2.496095817306007e-05,0.4992191634612013,0.0,0.0,0.16140389070105532,0.8724959839389986,0.12750401606100079,0.0,0.0,0.12750401606100079
5e-05,9.999999999999999e-06,7.072885065935881e-07,1.4909161611368797e-06,2.5151397314385338e-05,1e-09,1e-08,2.5151397314385338e-05,0.5030279462877068,0.0,0.0,0.05833219611496251,0.5703957008435745,0.4296042991564237,0.0,0.0,0.4296042991564237
5e-05,9.999999999999999e-06,7.081460987772061e-07,1.4900882706690113e-06,2.5165195488849813e-05,1e-09,1e-08,2.5165195488849813e-05,0.5033039097769962,0.0,0.0,0.06769042648596689,0.5485071731863438,0.4514928268136569,0.0,0.0,0.4514928268136569
5e-05,9.999999999999999e-06,7.935833418520448e-07,1.5071650980136092e-06,2.488058169977318e-05,1e-09,1e-08,2.488058169977318e-05,0.4976116339954636,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5e-05,9.999999999999999e-06,7.040436910985224e-07,1.4940411295800397e-06,2.509931450699934e-05,1e-09,1e-08,2.509931450699934e-05,0.5019862901399867,0.0,0.0,0.022924071490826835,0.653016483242718,0.34698351675728273,0.0,0.0,0.34698351675728273
5e-05,9.999999999999999e-06,7.080310242526795e-07,1.4887296113740074e-06,2.5187839810433212e-05,1e-09,1e-08,2.5187839810433212e-05,0.5037567962086642,0.0,0.0,0.06643470852243508,0.5125856923749776,0.4874143076250236,0.0,0.0,0.4874143076250236
5e-05,9.999999999999999e-06,7.14270878026582e-07,1.497466653746778e-06,2.5042222437553703e-05,1e-09,1e-08,2.5042222437553703e-05,0.500844448751074,0.0,0.0,0.13452533506150993,0.7435836335774919,0.2564163664225106,0.0,0.0,0.2564163664225106
5e-05,9.999999999999999e-06,7.049941770213132e-07,1.4876834298277258e-06,2.5205276169537905e-05,1e-09,1e-08,2.5205276169537905e-05,0.5041055233907581,0.0,0.0,0.03329597832461854,0.48492578493670363,0.5150742150632965,0.0,0.0,0.5150742150632965
5e-05,9.999999999999999e-06,7.054850204215706e-07,1.4859129108513988e-06,2.5234784819143355e-05,1e-09,1e-08,2.5234784819143355e-05,0.504695696382867,0.0,0.0,0.03865216708594411,0.43811518004984534,0.5618848199501559,0.0,0.0,0.5618848199501559
5e-05,9.999999999999999e-06,7.054108333328613e-07,1.4863748855791333e-06,2.522708524034778e-05,1e-09,1e-08,2.522708524034778e-05,0.5045417048069556,0.0,0.0,0.037842621616713146,0.4503292916955474,0.5496707083044544,0.0,0.0,0.5496707083044544
5e-05,9.999999999999999e-06,7.122147588220224e-07,1.486728645304862e-06,2.522118924491897e-05,1e-09,1e-08,2.522118924491897e-05,0.5044237848983794,0.0,0.0,0.11208852004141548,0.45968231584687286,0.5403176841531258,0.0,0.0,0.5403176841531258
5e-05,9.999999999999999e-06,7.049987525187475e-07,1.4870368554358104e-06,2.5216052409403163e-05,1e-09,1e-08,2.5216052409403163e-05,0.5043210481880632,0.0,0.0,0.03334590713678552,0.467831058026348,0.5321689419736542,0.0,0.0,0.5321689419736542
5e-05,9.999999999999999e-06,7.049156110588228e-07,1.4852807706073774e-06,2.5245320489877045e-05,1e-09,1e-08,2.5245320489877045e-05,0.5049064097975409,0.0,0.0,0.03243864964281672,0.42140207638271654,0.578597923617283,0.0,0.0,0.578597923617283
5e-05,9.999999999999999e-06,7.05006263164023e-07,1.4840007080492197e-06,2.526665486584634e-05,1e-09,1e-08,2.526665486584634e-05,0.5053330973169268,0.0,0.0,0.033427864913530884,0.3875586082010383,0.6124413917989623,0.0,0.0,0.6124413917989623
5e-05,9.999999999999999e-06,7.046695715210503e-07,1.4832427689398036e-06,2.5279287184336607e-05,1e-09,1e-08,2.5279287184336607e-05,0.5055857436867321,0.0,0.0,0.029753813284890004,0.3675195187286496,0.6324804812713486,0.0,0.0,0.6324804812713486
5e-05,9.999999999999999e-06,7.109410775717606e-07,1.4845802021927024e-06,2.5256996630121628e-05,1e-09,1e-08,2.5256996630121628e-05,0.5051399326024325,0.0,0.0,0.09818983627672198,0.4028798059670703,0.5971201940329307,0.0,0.0,0.5971201940329307
5e-05,9.999999999999999e-06,7.029809805886897e-07,1.4859866481544807e-06,2.523355586409199e-05,1e-09,1e-08,2.523355586409199e-05,0.5046711172818398,0.0,0.0,0.011327545824343357,0.4400647145118529,0.5599352854881473,0.0,0.0,0.5599352854881473
5e-05,9.999999999999999e-06,7.107526166154798e-07,1.4829712882473142e-06,2.5283811862544763e-05,1e-09,1e-08,2.5283811862544763e-05,0.5056762372508953,0.0,0.0,0.09613330978487006,0.3603418631370139,0.6396581368629848,0.0,0.0,0.6396581368629848
5e-05,9.999999999999999e-06,7.033629585678922e-07,1.4871129825887468e-06,2.5214783623520886e-05,1e-09,1e-08,2.5214783623520886e-05,0.5042956724704177,0.0,0.0,0.015495771694764501,0.46984377753114465,0.530156222468852,0.0,0.0,0.530156222468852
5e-05,9.999999999999999e-06,7.113477045270935e-07,1.4871944334984424e-06,2.5213426108359295e-05,1e-09,1e-08,2.5213426108359295e-05,0.5042685221671859,0.0,0.0,0.1026270370765379,0.471997251400907,0.5280027485990936,0.0,0.0,0.5280027485990936
5e-05,9.999999999999999e-06,7.110872741177383e-07,1.4909411561496879e-06,2.5150980730838535e-05,1e-09,1e-08,2.5150980730838535e-05,0.5030196146167707,0.0,0.0,0.09978516443250436,0.5710565419214434,0.4289434580785539,0.0,0.0,0.4289434580785539
5e-05,9.999999999999999e-06,7.02888371732513e-07,1.4865005420131436e-06,2.522499096644761e-05,1e-09,1e-08,2.522499096644761e-05,0.5044998193289522,0.0,0.0,0.01031697806608666,0.4536515117692056,0.5463484882307977,0.0,0.0,0.5463484882307977
5e-05,9.999999999999999e-06,7.037321462365311e-07,1.4849449032020437e-06,2.525091827996594e-05,1e-09,1e-08,2.525091827996594e-05,0.5050183655993188,0.0,0.0,0.01952442694519023,0.41252210581156556,0.587477894188435,0.0,0.0,0.587477894188435
5e-05,9.999999999999999e-06,7.093518122061494e-07,1.4816001541116487e-06,2.5306664098139186e-05,1e-09,1e-08,2.5306664098139186e-05,0.5061332819627837,0.0,0.0,0.0808474307649285,0.32409056104440764,0.675909438955589,0.0,0.0,0.675909438955589
5e-05,9.999999999999999e-06,7.114941396910821e-07,1.4873367417431697e-06,2.5211054304280507e-05,1e-09,1e-08,2.5211054304280507e-05,0.5042210860856101,0.0,0.0,0.10422496908338091,0.47575972732188787,0.5242402726781127,0.0,0.0,0.5242402726781127
5e-05,9.999999999999999e-06,7.122997641563416e-07,1.4896341555101826e-06,2.517276407483029e-05,1e-09,1e-08,2.517276407483029e-05,0.5034552814966058,0.0,0.0,0.11301611653368651,0.5365008600333686,0.46349913996663034,0.0,0.0,0.46349913996663034
5e-05,9.999999999999999e-06,7.04009361736098e-07,1.4879919329876912e-06,2.520013445020515e-05,1e-09,1e-08,2.520013445020515e-05,0.5040026890041029,0.0,0.0,0.02254946210399524,0.49308227448613906,0.5069177255138628,0.0,0.0,0.5069177255138628
5e-05,9.999999999999999e-06,7.04804651198319e-07,1.485059824188502e-06,2.5249002930191634e-05,1e-09,1e-08,2.5249002930191634e-05,0.5049800586038327,0.0,0.0,0.031227831778143218,0.41556049227465097,0.5844395077253489,0.0,0.0,0.5844395077253489
5e-05,9.999999999999999e-06,7.105534051938713e-07,1.479085758238115e-06,2.5348570696031416e-05,1e-09,1e-08,2.5348570696031416e-05,0.5069714139206283,0.0,0.0,0.09395947190299693,0.2576126563515658,0.7423873436484343,0.0,0.0,0.7423873436484343
5e-05,9.999999999999999e-06,7.02728676356224e-07,1.4856751728268373e-06,2.5238747119552715e-05,1e-09,1e-08,2.5238747119552715e-05,0.5047749423910542,0.0,0.0,0.00857434777042323,0.4318296440668202,0.5681703559331837,0.0,0.0,0.5681703559331837
5e-05,9.999999999999999e-06,7.103217891850905e-07,1.4846013281949288e-06,2.5256644530084523e-05,1e-09,1e-08,2.5256644530084523e-05,0.5051328906016904,0.0,0.0,0.09143202819585038,0.40343835459393146,0.5965616454060728,0.0,0.0,0.5965616454060728
5e-05,9.999999999999999e-06,7.03817184317788e-07,1.4880364327926528e-06,2.519939278678912e-05,1e-09,1e-08,2.519939278678912e-05,0.5039878557357824,0.0,0.0,0.020452380779090257,0.4942588011517398,0.5057411988482596,0.0,0.0,0.5057411988482596
5e-05,9.999999999999999e-06,7.045740297733813e-07,1.4868511132479337e-06,2.521914811253444e-05,1e-09,1e-08,2.521914811253444e-05,0.5043829622506888,0.0,0.0,0.02871124118382195,0.46292023567212703,0.5370797643278743,0.0,0.0,0.5370797643278743
5e-05,9.999999999999999e-06,7.032885912861326e-07,1.4851501957708822e-06,2.5247496737151965e-05,1e-09,1e-08,2.5247496737151965e-05,0.5049499347430393,0.0,0.0,0.014684259920210553,0.4179498190722515,0.5820501809277493,0.0,0.0,0.5820501809277493
5e-05,9.999999999999999e-06,7.101886621584867e-07,1.4721495075630215e-06,2.5464174873949643e-05,1e-09,1e-08,2.5464174873949643e-05,0.5092834974789928,0.0,0.0,0.08997931744665773,0.07422569801373281,0.9257743019862686,0.0,0.0,0.9257743019862686
5e-05,9.999999999999999e-06,7.096717780921848e-07,1.4799903160513972e-06,2.5333494732476716e-05,1e-09,1e-08,2.5333494732476716e-05,0.5066698946495343,0.0,0.0,0.08433896733624963,0.2815281856178546,0.7184718143821467,0.0,0.0,0.7184718143821467
5e-05,9.999999999999999e-06,7.030842280722078e-07,1.4863780117644341e-06,2.522703313725943e-05,1e-09,1e-08,2.522703313725943e-05,0.5045406627451886,0.0,0.0,0.012454204572459058,0.4504119446503466,0.5495880553496507,0.0,0.0,0.5495880553496507
5e-05,9.999999999999999e-06,7.036868971962475e-07,1.4829225582884405e-06,2.5284624028525994e-05,1e-09,1e-08,2.5284624028525994e-05,0.5056924805705199,0.0,0.0,0.0190306596847964,0.3590534957817404,0.6409465042182598,0.0,0.0,0.6409465042182598
5e-05,9.999999999999999e-06,7.089602462377166e-07,1.4775184200148853e-06,2.5374692999751915e-05,1e-09,1e-08,2.5374692999751915e-05,0.5074938599950383,0.0,0.0,0.07657457869370203,0.2161739306035431,0.7838260693964596,0.0,0.0,0.7838260693964596
5e-05,9.999999999999999e-06,7.103216180902905e-07,1.488541752074092e-06,2.5190970798765135e-05,1e-09,1e-08,2.5190970798765135e-05,0.5038194159753027,0.0,0.0,0.09143016117259102,0.5076188958705389,0.49238110412946057,0.0,0.0,0.49238110412946057
5e-05,9.999999999999999e-06,7.033053875056794e-07,1.487293333266636e-06,2.52117777788894e-05,1e-09,1e-08,2.52117777788894e-05,0.504235555577788,0.0,0.0,0.014867543880679214,0.47461205419839886,0.5253879458015984,0.0,0.0,0.5253879458015984
5e-05,9.999999999999999e-06,7.044010478170941e-07,1.4869796292665634e-06,2.5217006178890613e-05,1e-09,1e-08,2.5217006178890613e-05,0.5043401235778122,0.0,0.0,0.02682362486934775,0.46631806006720355,0.5336819399327998,0.0,0.0,0.5336819399327998
5e-05,9.999999999999999e-06,7.038911393562191e-07,1.486370661291219e-06,2.522715564514635e-05,1e-09,1e-08,2.522715564514635e-05,0.504543112902927,0.0,0.0,0.021259394065771865,0.45021760609650907,0.54978239390349,0.0,0.0,0.54978239390349
5e-05,9.999999999999999e-06,7.033685855148835e-07,1.4847542042662312e-06,2.5254096595562816e-05,1e-09,1e-08,2.5254096595562816e-05,0.5050819319112563,0.0,0.0,0.015557174150658708,0.4074802324083311,0.5925197675916712,0.0,0.0,0.5925197675916712
5e-05,9.999999999999999e-06,7.030908969653195e-07,1.4846602207232019e-06,2.5255662987946638e-05,1e-09,1e-08,2.5255662987946638e-05,0.5051132597589327,0.0,0.0,0.012526976968536108,0.4049954092816457,0.5950045907183569,0.0,0.0,0.5950045907183569
5e-05,9.999999999999999e-06,7.096494247570162e-07,1.48529357362065e-06,2.5245107106322502e-05,1e-09,1e-08,2.5245107106322502e-05,0.50490214212645,0.0,0.0,0.08409504293481043,0.4217405741924975,0.5782594258075017,0.0,0.0,0.5782594258075017
5e-05,9.999999999999999e-06,7.038780789623615e-07,1.4809732611681974e-06,2.5317112313863378e-05,1e-09,1e-08,2.5317112313863378e-05,0.5063422462772675,0.0,0.0,0.021116876238779277,0.3075161903233788,0.6924838096766219,0.0,0.0,0.6924838096766219
5e-05,9.999999999999999e-06,7.036759953813443e-07,1.4803478485899624e-06,2.5327535856833962e-05,1e-09,1e-08,2.5327535856833962e-05,0.5065507171366792,0.0,0.0,0.0189116967356518,0.29098095885595654,0.7090190411440465,0.0,0.0,0.7090190411440465
5e-05,9.999999999999999e-06,7.094426370331095e-07,1.4810795830774316e-06,2.531534028204281e-05,1e-09,1e-08,2.531534028204281e-05,0.5063068056408562,0.0,0.0,0.08183853081263746,0.31032722649442324,0.689672773505578,0.0,0.0,0.689672773505578
5e-05,9.999999999999999e-06,7.024503417082934e-07,1.484496002555563e-06,2.5258399957407286e-05,1e-09,1e-08,2.5258399957407286e-05,0.5051679991481457,0.0,0.0,0.005537100223952241,0.40065365871959646,0.5993463412804061,0.0,0.0,0.5993463412804061
5e-05,9.999999999999999e-06,7.103495058756013e-07,1.481590244325182e-06,2.5306829261246966e-05,1e-09,1e-08,2.5306829261246966e-05,0.5061365852249393,0.0,0.0,0.09173447868441138,0.3238285570190282,0.6761714429809687,0.0,0.0,0.6761714429809687
5e-05,9.999999999999999e-06,7.099393517689804e-07,1.4810173918393086e-06,2.5316376802678194e-05,1e-09,1e-08,2.5316376802678194e-05,0.5063275360535638,0.0,0.0,0.08725878885107102,0.3086829574896156,0.6913170425103892,0.0,0.0,0.6913170425103892
5e-05,9.999999999999999e-06,7.026074247954297e-07,1.4855564562400485e-06,2.5240725729332527e-05,1e-09,1e-08,2.5240725729332527e-05,0.5048145145866505,0.0,0.0,0.007251224658491849,0.42869090604029275,0.5713090939597102,0.0,0.0,0.5713090939597102
5e-05,9.999999999999999e-06,7.036631898188261e-07,1.484199600924697e-06,2.5263339984588387e-05,1e-09,1e-08,2.5263339984588387e-05,0.5052667996917677,0.0,0.0,0.01877195968304764,0.39281712049786116,0.6071828795021401,0.0,0.0,0.6071828795021401
5e-05,9.999999999999999e-06,7.039929313620076e-07,1.4839897950382088e-06,2.5266836749363186e-05,1e-09,1e-08,2.5266836749363186e-05,0.5053367349872637,0.0,0.0,0.02237017032783767,0.38727008000485014,0.6127299199951484,0.0,0.0,0.6127299199951484
5e-05,9.999999999999999e-06,7.110386599666123e-07,1.4893169526117483e-06,2.5178050789804198e-05,1e-09,1e-08,2.5178050789804198e-05,0.5035610157960839,0.0,0.0,0.09925467635878094,0.5281143588175635,0.47188564118244014,0.0,0.0,0.47188564118244014
5e-05,9.999999999999999e-06,7.046110043620439e-07,1.485467806986901e-06,2.5242203216884987e-05,1e-09,1e-08,2.5242203216884987e-05,0.5048440643376997,0.0,0.0,0.02911471584833868,0.4263471157629302,0.5736528842370756,0.0,0.0,0.5736528842370756
5e-05,9.999999999999999e-06,7.117007933762933e-07,1.4904274627130228e-06,2.515954228811629e-05,1e-09,1e-08,2.515954228811629e-05,0.5031908457623258,0.0,0.0,0.10648001854647769,0.5574750436047271,0.44252495639527534,0.0,0.0,0.44252495639527534
5e-05,9.999999999999999e-06,7.121058620339226e-07,1.487754459469114e-06,2.5204092342181435e-05,1e-09,1e-08,2.5204092342181435e-05,0.5040818468436287,0.0,0.0,0.11090021486657023,0.4868037317549734,0.5131962682450281,0.0,0.0,0.5131962682450281
5e-05,9.999999999999999e-06,7.119468715603085e-07,1.4842033864377173e-06,2.5263276892704713e-05,1e-09,1e-08,2.5263276892704713e-05,0.5052655378540942,0.0,0.0,0.10916527662051569,0.39291720536374586,0.6070827946362554,0.0,0.0,0.6070827946362554
5e-05,9.999999999999999e-06,7.051736307798757e-07,1.48861885496975e-06,2.5189685750504167e-05,1e-09,1e-08,2.5189685750504167e-05,0.5037937150100833,0.0,0.0,0.03525421633756959,0.509657412956513,0.4903425870434873,0.0,0.0,0.4903425870434873
5e-05,9.999999999999999e-06,7.0537218333445e-07,1.4877688478513127e-06,2.5203852535811456e-05,1e-09,1e-08,2.5203852535811456e-05,0.5040770507162291,0.0,0.0,0.03742086452064679,0.48718414500276763,0.5128158549972335,0.0,0.0,0.5128158549972335
5e-05,9.999999999999999e-06,7.049824359598915e-07,1.4883445033283699e-06,2.5194258277860504e-05,1e-09,1e-08,2.5194258277860504e-05,0.5038851655572101,0.0,0.0,0.03316785733694636,0.5024038525844288,0.49759614741557207,0.0,0.0,0.49759614741557207
5e-05,9.999999999999999e-06,7.049729393422441e-07,1.4883077777502691e-06,2.519487037082885e-05,1e-09,1e-08,2.519487037082885e-05,0.503897407416577,0.0,0.0,0.03306422820250816,0.5014328680602853,0.4985671319397139,0.0,0.0,0.4985671319397139
5e-05,9.999999999999999e-06,7.044952350808304e-07,1.4880556971246518e-06,2.519907171458914e-05,1e-09,1e-08,2.519907171458914e-05,0.5039814342917828,0.0,0.0,0.027851416550400986,0.49476812923332053,0.5052318707666814,0.0,0.0,0.5052318707666814
5e-05,9.999999999999999e-06,7.048919528848627e-07,1.4877815624746019e-06,2.5203640625423304e-05,1e-09,1e-08,2.5203640625423304e-05,0.504072812508466,0.0,0.0,0.03218048655981994,0.4875203058770828,0.512479694122918,0.0,0.0,0.512479694122918
5e-05,9.999999999999999e-06,7.048718340565187e-07,1.4879934006013646e-06,2.520010998997726e-05,1e-09,1e-08,2.520010998997726e-05,0.5040021997995452,0.0,0.0,0.031960945577481546,0.4931210766027557,0.5068789233972455,0.0,0.0,0.5068789233972455
5e-05,9.999999999999999e-06,7.045778310060326e-07,1.4879580573723686e-06,2.5200699043793858e-05,1e-09,1e-08,2.5200699043793858e-05,0.5040139808758771,0.0,0.0,0.02875272105213698,0.49218663989234623,0.5078133601076534,0.0,0.0,0.5078133601076534
5e-05,9.999999999999999e-06,7.046586014184868e-07,1.4882574341819456e-06,2.5195709430300907e-05,1e-09,1e-08,2.5195709430300907e-05,0.5039141886060181,0.0,0.0,0.02963410516610836,0.5001018386181296,0.49989816138186977,0.0,0.0,0.49989816138186977
5e-05,9.999999999999999e-06,7.049359010729796e-07,1.4887446497127023e-06,2.518758917145496e-05,1e-09,1e-08,2.518758917145496e-05,0.5037517834290992,0.0,0.0,0.032660058641566195,0.512983289768858,0.4870167102311403,0.0,0.0,0.4870167102311403
5e-05,9.999999999999999e-06,7.10736118016838e-07,1.4912303585256731e-06,2.5146160691238784e-05,1e-09,1e-08,2.5146160691238784e-05,0.5029232138247757,0.0,0.0,0.09595327352773367,0.5787027396383811,0.42129726036162124,0.0,0.0,0.42129726036162124
5e-05,9.999999999999999e-06,7.043816900433372e-07,1.4897596433458886e-06,2.517067261090186e-05,1e-09,1e-08,2.517067261090186e-05,0.5034134522180371,0.0,0.0,0.026612388678361857,0.5398186225503953,0.46018137744960597,0.0,0.0,0.46018137744960597
